Close,High,Low,Open,Volume
AAPL,AAPL,AAPL,AAPL,AAPL
130.8817901611328,131.3683395669363,130.04492458921848,130.22009009642866,89347100
130.55096435546875,131.04723949609195,129.69463249088383,130.6871976204425,84922400
131.21261596679688,131.82567285637538,129.75296801889132,129.9183930045238,94264200
129.5292205810547,131.88411859918818,128.2641887932471,131.38784340823202,94812300
129.90869140625,130.15196610925796,127.76787698944187,128.7993593544661,68847100
128.39073181152344,130.54127308001176,127.87499033908138,129.46113219751052,84566500
130.70668029785156,131.48514771146148,128.60478264515086,128.60478264515086,78657500
131.09591674804688,131.42676689058607,129.9671181870508,131.20295824690538,66905100
130.77479553222656,131.76736083305914,130.5023289552631,131.3781122600293,66015800
129.986572265625,131.3878372667235,129.50002274292763,130.69693041123548,107760100
129.8892364501953,133.38267277073504,128.88694577541443,132.79880749394718,151101000
127.92362976074219,129.96712921001927,127.54412165956818,128.2350137894491,109839500
128.9745330810547,130.46338819019584,128.28364111599663,128.48798358801744,75135100
124.41071319580078,127.95280060042849,123.29164779323206,127.66086791309522,137564700
124.65399169921875,126.94076551104096,124.5274840738415,125.72439172337612,84000900
126.24986267089844,126.25958831497178,123.71006640231249,124.44962368045476,78128300
126.9224624633789,127.9459401484153,126.21088280565189,127.54630313860244,78973300
123.64727783203125,126.26935540308767,123.60828686336556,126.14264776926625,88071200
122.73101806640625,123.08192191649415,119.67029018955704,120.38186236478138,126142800
119.6702880859375,121.4930768252382,119.16342036759427,120.28438654552215,112172300
121.81475067138672,122.96495825371117,121.12267768901388,121.43459801116457,105861300
124.23213195800781,124.66102519199373,122.67253033910511,123.06243260302256,81918000
123.0819320678711,123.72527195908786,122.00970635261075,123.61804864388507,74244600
121.69776916503906,123.78373756646234,121.62953683178752,123.36459396598383,63342900
121.54180908203125,121.76599784022277,119.75801143334377,120.05043995950335,92612000
124.09565734863281,124.49530918227134,121.94145662294912,122.06817912472063,76857100
122.26313781738281,124.76825004025154,122.04869119774337,124.59279439116175,79295400
123.8909683227539,124.70976380781524,122.76025995557121,122.82849229292907,63092900
123.69602966308594,125.08018314804377,123.13067172111496,124.59279971373591,72009500
123.64727783203125,124.17364475386753,123.22813421483384,123.75450113667013,56575900
122.11690521240234,124.41732007226534,121.92195782567474,123.24762087836753,94625600
121.46383666992188,122.62379382802953,121.4053539348129,122.39959761550023,71311100
121.14215850830078,122.1851426884376,120.81074644955004,121.92196296159237,67637100
121.9024429321289,122.07789853230334,120.91794908809499,121.14213781029473,59278900
120.42085266113281,121.6977752920281,120.02120080570538,121.53206925104124,76229200
122.71153259277344,122.97471980574441,120.72303755703825,120.93748419375007,75169300
122.72127532958984,123.13066937489863,121.67829101219802,122.9844550910691,71057600
123.54005432128906,125.21663622404847,123.02343700167279,123.4035896495703,74403800
123.92020416259766,124.52455300706954,123.32560491924683,123.99818609803275,56877900
122.92594909667969,124.95343460907164,122.7602430768465,123.81296936037242,71186400
124.13465118408203,124.22238272093318,122.91621132668672,123.33535493510138,53522400
127.18560791015625,127.24409063710856,123.86170821216966,124.592772046137,96906500
126.3668441772461,127.30261260822043,126.12315618593904,126.65927274152149,62746300
126.86395263671875,127.58527439037435,125.2166344350542,127.07839924257492,91815000
128.46255493164062,129.20337594415264,126.37658632134162,126.52280804022224,96721700
127.16614532470703,128.1896229684165,126.95169870686416,127.40983331102534,108953300
128.95968627929688,129.06690958900398,125.9477063159808,127.01018237446559,79663300
130.59725952148438,130.69474066397615,128.29684436989922,128.7939773736595,74783600
130.32432556152344,130.92868185123652,129.8661909803765,130.39256533356104,60214200
130.04164123535156,131.24058178501798,129.57374966230876,131.0553765632134,68711000
129.74923706054688,130.50954241745376,129.4568084909208,130.09040620403312,70783700
131.37704467773438,131.83517920756188,129.9831567614525,130.04163948891443,62111300
132.887939453125,133.04390333984907,130.95793469390316,131.39657011097157,64556100
133.5020294189453,133.9406648079474,132.43953852296474,132.73196707347742,63261400
133.80419921875,133.86268195374564,132.3323143115352,133.15111722207564,52485800
136.42628479003906,136.46526832234767,134.27207651002422,134.41828334809892,78852600
138.4342498779297,139.53570925876045,136.53348691022637,136.53348691022637,108181800
140.91989135742188,141.23180423568894,139.0581116318865,139.91588320227135,104911600
139.6234588623047,140.42274763655988,137.11833949517367,138.00536723887996,105575500
